age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,dayofweek_encoded,poutcome_encoded
41,1,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,1,0,0,1,6,3,1
51,1,-1,0,1.1,93.994,-36.4,4.856,5191,5,1,2,0,0,1,6,3,1
46,1,-1,0,1.1,93.994,-36.4,4.856,5191,0,0,6,0,0,1,6,3,1
48,8,-1,0,1.1,93.994,-36.4,4.856,5191,6,1,6,0,0,1,6,3,1
51,1,-1,0,1.1,93.994,-36.4,4.856,5191,5,1,2,1,0,1,6,3,1
30,1,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,3,1,0,1,6,3,1
35,1,-1,0,1.1,93.994,-36.4,4.856,5191,1,0,2,0,1,1,6,3,1
35,1,-1,0,1.1,93.994,-36.4,4.856,5191,10,1,6,0,0,1,6,3,1
57,1,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,2,1,0,1,6,3,1
38,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,6,1,0,1,6,3,1
36,1,-1,0,1.1,93.994,-36.4,4.856,5191,6,1,1,1,1,1,6,3,1
30,1,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,6,0,0,1,6,3,1
37,1,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,3,0,1,1,6,3,1
31,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,0,2,0,0,1,6,3,1
37,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,3,1,1,1,6,3,1
29,17,-1,0,1.1,93.994,-36.4,4.856,5191,8,2,6,1,0,1,6,3,1
41,3,-1,0,1.1,93.994,-36.4,4.856,5191,4,1,2,1,0,1,6,3,1
32,1,-1,0,1.1,93.994,-36.4,4.856,5191,8,2,3,1,0,1,6,3,1
42,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,0,1,0,1,6,3,1
27,1,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,0,1,6,3,1
34,1,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,5,0,0,1,6,3,1
44,1,-1,0,1.1,93.994,-36.4,4.856,5191,4,1,6,1,0,1,6,3,1
42,1,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,5,0,0,1,6,3,1
29,1,-1,0,1.1,93.994,-36.4,4.856,5191,7,0,3,1,0,1,6,3,1
40,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,1,0,0,1,6,3,1
57,3,-1,0,1.1,93.994,-36.4,4.856,5191,5,2,5,0,0,1,6,3,1
42,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,0,1,6,3,1
50,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,2,1,1,1,6,3,1
58,3,-1,0,1.1,93.994,-36.4,4.856,5191,5,1,0,1,0,1,6,3,1
34,1,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,5,1,0,1,6,3,1
40,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,6,0,0,1,6,3,1
46,2,-1,0,1.1,93.994,-36.4,4.856,5191,4,1,2,1,1,1,6,3,1
33,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,3,1,0,1,6,3,1
42,1,-1,0,1.1,93.994,-36.4,4.856,5191,5,1,2,0,0,1,6,3,1
27,9,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,1,0,0,1,6,3,1
41,1,-1,0,1.1,93.994,-36.4,4.856,5191,4,2,3,0,0,1,6,3,1
39,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,5,1,0,1,6,3,1
31,1,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,0,0,1,6,3,1
48,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,0,5,1,0,1,6,3,1
45,2,-1,0,1.1,93.994,-36.4,4.856,5191,3,1,5,0,0,1,6,3,1
30,2,-1,0,1.1,93.994,-36.4,4.856,5191,6,1,5,0,0,1,6,3,1
58,3,-1,0,1.1,93.994,-36.4,4.856,5191,4,1,0,0,0,1,6,3,1
41,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,5,0,0,1,6,3,1
44,8,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,0,0,0,1,6,3,1
47,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,0,0,1,6,3,1
32,3,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,6,0,1,1,6,3,1
39,3,-1,0,1.1,93.994,-36.4,4.856,5191,4,2,2,1,0,1,6,3,1
45,8,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,0,0,0,1,6,3,1
33,2,-1,0,1.1,93.994,-36.4,4.856,5191,4,1,5,0,0,1,6,3,1
27,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,0,1,6,3,1
57,2,-1,0,1.1,93.994,-36.4,4.856,5191,5,1,0,1,1,1,6,3,1
32,3,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,0,1,6,3,1
33,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,0,2,0,0,1,6,3,1
34,3,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,0,0,1,1,6,3,1
58,4,-1,0,1.1,93.994,-36.4,4.856,5191,10,1,0,0,0,1,6,3,1
50,1,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,6,1,0,1,6,3,1
44,3,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,1,1,6,3,1
48,1,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,5,1,0,1,6,3,1
56,6,-1,0,1.1,93.994,-36.4,4.856,5191,5,0,3,1,0,1,6,3,1
42,1,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,1,1,1,1,6,3,1
37,14,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,3,0,0,1,6,3,1
29,6,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,5,0,0,1,6,3,1
32,3,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,5,1,0,1,6,3,1
40,1,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,3,0,0,1,6,3,1
39,10,-1,0,1.1,93.994,-36.4,4.856,5191,4,1,3,1,1,1,6,3,1
34,2,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,1,1,0,1,6,3,1
50,1,-1,0,1.1,93.994,-36.4,4.856,5191,3,0,0,1,1,1,6,3,1
28,7,-1,0,1.1,93.994,-36.4,4.856,5191,1,2,0,0,0,1,6,3,1
27,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,3,1,0,1,6,3,1
37,1,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,5,1,0,1,6,3,1
39,1,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,1,1,1,1,6,3,1
36,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,0,6,1,0,1,6,3,1
43,1,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,3,0,0,1,6,3,1
55,1,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,2,1,1,1,6,3,1
35,8,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,6,0,0,1,6,3,1
51,2,-1,0,1.1,93.994,-36.4,4.856,5191,2,1,0,0,0,1,6,3,1
34,2,-1,0,1.1,93.994,-36.4,4.856,5191,3,1,3,0,0,1,6,3,1
28,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,5,1,0,1,6,3,1
50,1,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,1,0,0,1,6,3,1
26,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,0,1,1,1,6,3,1
50,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,2,1,1,1,6,3,1
52,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,0,0,0,1,6,3,1
52,16,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,1,1,6,3,1
45,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,3,0,0,1,6,3,1
43,3,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,2,1,0,1,6,3,1
46,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,3,1,0,1,6,3,1
45,2,-1,0,1.1,93.994,-36.4,4.856,5191,10,1,6,0,0,1,6,3,1
31,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,5,1,0,1,6,3,1
39,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,5,0,0,1,6,3,1
55,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,0,6,0,0,1,6,3,1
55,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,3,0,0,1,6,3,1
27,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,2,6,1,0,1,6,3,1
24,3,-1,0,1.1,93.994,-36.4,4.856,5191,8,1,6,0,0,1,6,3,1
36,2,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,3,0,0,1,6,3,1
44,5,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,0,1,1,1,6,3,1
33,10,-1,0,1.1,93.994,-36.4,4.856,5191,1,2,2,0,0,1,6,3,1
30,4,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,6,0,0,1,6,3,1
28,3,-1,0,1.1,93.994,-36.4,4.856,5191,6,2,2,0,0,1,6,3,1
60,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,6,0,0,1,6,3,1
38,12,-1,0,1.1,93.994,-36.4,4.856,5191,9,2,6,1,0,1,6,3,1
42,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,2,1,1,1,6,3,1
35,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,3,1,1,1,6,3,1
53,13,-1,0,1.1,93.994,-36.4,4.856,5191,5,1,3,0,0,1,6,3,1
24,4,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,3,0,0,1,6,3,1
35,3,-1,0,1.1,93.994,-36.4,4.856,5191,0,0,6,0,0,1,6,3,1
25,3,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,3,0,0,1,6,3,1
59,3,-1,0,1.1,93.994,-36.4,4.856,5191,2,1,6,1,1,1,6,3,1
48,4,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,0,0,0,1,6,3,1
56,6,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,2,0,0,1,6,3,1
32,8,-1,0,1.1,93.994,-36.4,4.856,5191,2,1,1,0,0,1,6,3,1
27,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,1,1,6,3,1
34,3,-1,0,1.1,93.994,-36.4,4.856,5191,4,2,2,0,0,1,6,3,1
31,7,-1,0,1.1,93.994,-36.4,4.856,5191,1,0,5,1,0,1,6,3,1
37,3,-1,0,1.1,93.994,-36.4,4.856,5191,10,1,3,0,0,1,6,3,1
29,2,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,3,0,0,1,6,3,1
35,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,6,1,0,1,6,3,1
43,2,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,5,1,0,1,6,3,1
49,5,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,3,0,0,1,6,3,1
50,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,1,1,0,1,6,3,1
33,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,6,1,0,1,6,3,1
34,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,0,1,6,3,1
24,3,-1,0,1.1,93.994,-36.4,4.856,5191,7,2,3,0,0,1,6,3,1
43,3,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,0,1,0,1,6,3,1
44,17,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,6,0,0,1,6,3,1
37,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,5,1,0,1,6,3,1
39,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,0,1,6,3,1
33,3,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,5,0,0,1,6,3,1
46,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,0,1,0,1,6,3,1
39,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,0,1,6,3,1
28,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,6,1,0,1,6,3,1
25,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,2,5,1,1,1,6,3,1
39,2,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,3,0,0,1,6,3,1
31,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,0,0,1,6,3,1
32,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,3,0,0,1,6,3,1
32,2,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,3,0,1,1,6,3,1
39,3,-1,0,1.1,93.994,-36.4,4.856,5191,3,1,2,0,0,1,6,3,1
29,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,3,0,0,1,6,3,1
50,2,-1,0,1.1,93.994,-36.4,4.856,5191,9,1,5,1,0,1,6,3,1
46,2,-1,0,1.1,93.994,-36.4,4.856,5191,3,1,2,0,0,1,6,3,1
39,2,-1,0,1.1,93.994,-36.4,4.856,5191,3,1,0,1,0,1,6,3,1
55,2,-1,0,1.1,93.994,-36.4,4.856,5191,7,0,0,1,0,1,6,3,1
43,4,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,6,0,0,1,6,3,1
42,2,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,3,1,0,1,6,3,1
41,2,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,1,1,0,1,6,3,1
31,3,-1,0,1.1,93.994,-36.4,4.856,5191,9,2,6,0,0,1,6,3,1
56,10,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,0,1,0,1,6,3,1
40,7,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,0,1,0,1,6,3,1
46,2,-1,0,1.1,93.994,-36.4,4.856,5191,4,1,2,1,0,1,6,3,1
56,6,-1,0,1.1,93.994,-36.4,4.856,5191,0,0,3,1,0,1,6,3,1
42,5,-1,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,1,6,3,1
41,1,-1,0,1.1,93.994,-36.4,4.856,5191,0,2,3,1,0,1,6,3,1
41,1,-1,0,1.1,93.994,-36.4,4.856,5191,9,0,0,1,0,1,6,3,1
53,13,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,6,0,1,1,6,3,1
25,3,-1,0,1.1,93.994,-36.4,4.856,5191,7,2,3,0,0,1,6,3,1
34,9,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,3,1,1,1,6,3,1
41,1,-1,0,1.1,93.994,-36.4,4.856,5191,9,0,0,1,0,1,6,3,1
38,3,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,3,0,0,1,6,3,1
31,10,-1,0,1.1,93.994,-36.4,4.856,5191,9,2,3,0,1,1,6,3,1
46,4,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,5,1,0,1,6,3,1
58,2,-1,0,1.1,93.994,-36.4,4.856,5191,5,1,6,0,0,1,6,3,1
39,4,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,3,0,1,1,6,3,1
54,1,-1,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,0,1,6,3,1
31,2,-1,0,1.1,93.994,-36.4,4.856,5191,0,0,6,1,0,1,6,3,1
40,1,-1,0,1.1,93.994,-36.4,4.856,5191,7,2,3,1,1,1,6,3,1
56,3,-1,0,1.1,93.994,-36.4,4.856,5191,5,0,0,0,0,1,6,3,1
41,5,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,6,0,0,1,6,3,1
33,1,-1,0,1.1,93.994,-36.4,4.856,5191,0,0,3,0,0,1,6,3,1
33,1,-1,0,1.1,93.994,-36.4,4.856,5191,0,0,3,0,0,1,6,3,1
48,1,-1,0,1.1,93.994,-36.4,4.856,5191,0,0,3,0,0,1,6,3,1
28,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,1,1,0,1,6,4,1
39,1,-1,0,1.1,93.994,-36.4,4.858,5191,10,1,6,0,0,1,6,4,1
42,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,2,2,0,1,1,6,4,1
60,1,-1,0,1.1,93.994,-36.4,4.858,5191,3,1,3,1,0,1,6,4,1
35,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,1,2,0,0,1,6,4,1
45,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,6,1,1,1,6,4,1
36,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,1,1,0,1,6,4,1
33,3,-1,0,1.1,93.994,-36.4,4.858,5191,10,1,2,1,0,1,6,4,1
54,1,-1,0,1.1,93.994,-36.4,4.858,5191,4,0,1,1,0,1,6,4,1
46,1,-1,0,1.1,93.994,-36.4,4.858,5191,3,1,0,0,0,1,6,4,1
32,1,-1,0,1.1,93.994,-36.4,4.858,5191,4,2,6,0,0,1,6,4,1
42,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,1,6,4,1
37,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,1,0,0,1,6,4,1
35,6,-1,0,1.1,93.994,-36.4,4.858,5191,9,1,6,0,0,1,6,4,1
47,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,1,0,0,1,6,4,1
33,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,1,5,1,0,1,6,4,1
38,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,1,1,1,6,4,1
39,1,-1,0,1.1,93.994,-36.4,4.858,5191,3,1,6,0,0,1,6,4,1
55,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,3,1,0,1,6,4,1
35,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,1,3,1,0,1,6,4,1
55,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,3,1,0,1,6,4,1
33,5,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,1,0,0,1,6,4,1
32,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,1,0,1,6,4,1
32,28,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,1,0,1,6,4,1
32,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,0,2,0,0,1,6,4,1
38,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,3,1,0,1,6,4,1
56,1,-1,0,1.1,93.994,-36.4,4.858,5191,6,1,0,0,0,1,6,4,1
55,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,3,1,1,1,6,4,1
33,2,-1,0,1.1,93.994,-36.4,4.858,5191,9,1,5,1,1,1,6,4,1
45,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,2,3,1,1,1,6,4,1
58,5,-1,0,1.1,93.994,-36.4,4.858,5191,4,1,6,0,0,1,6,4,1
46,1,-1,0,1.1,93.994,-36.4,4.858,5191,6,1,6,1,1,1,6,4,1
33,1,-1,0,1.1,93.994,-36.4,4.858,5191,4,1,6,1,0,1,6,4,1
50,1,-1,0,1.1,93.994,-36.4,4.858,5191,6,1,0,0,1,1,6,4,1
56,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,0,0,0,1,6,4,1
33,2,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,0,1,1,1,6,4,1
26,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,6,1,1,1,6,4,1
49,2,-1,0,1.1,93.994,-36.4,4.858,5191,3,2,3,1,0,1,6,4,1
36,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,1,3,1,1,1,6,4,1
52,1,-1,0,1.1,93.994,-36.4,4.858,5191,6,2,6,0,0,1,6,4,1
49,3,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,0,1,1,6,4,1
49,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,0,0,0,1,6,4,1
28,2,-1,0,1.1,93.994,-36.4,4.858,5191,0,2,3,0,0,1,6,4,1
36,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,1,3,0,0,1,6,4,1
41,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,1,6,0,0,1,6,4,1
49,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,3,0,0,1,6,4,1
31,3,-1,0,1.1,93.994,-36.4,4.858,5191,7,1,5,0,0,1,6,4,1
32,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,1,5,0,0,1,6,4,1
25,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,0,3,1,1,1,6,4,1
22,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,2,0,0,0,1,6,4,1
43,5,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,0,0,1,6,4,1
35,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,1,0,1,6,4,1
60,1,-1,0,1.1,93.994,-36.4,4.858,5191,2,1,0,1,0,1,6,4,1
40,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,6,0,0,1,6,4,1
37,1,-1,0,1.1,93.994,-36.4,4.858,5191,10,1,5,1,0,1,6,4,1
37,2,-1,0,1.1,93.994,-36.4,4.858,5191,9,1,6,1,1,1,6,4,1
36,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,2,6,0,0,1,6,4,1
35,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,1,0,1,6,4,1
43,2,-1,0,1.1,93.994,-36.4,4.858,5191,2,1,2,1,0,1,6,4,1
39,1,-1,0,1.1,93.994,-36.4,4.858,5191,3,1,2,1,0,1,6,4,1
37,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,2,3,0,0,1,6,4,1
38,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,5,0,0,1,6,4,1
37,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,2,6,0,0,1,6,4,1
53,2,-1,0,1.1,93.994,-36.4,4.858,5191,5,1,3,0,0,1,6,4,1
38,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,1,2,0,0,1,6,4,1
47,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,2,5,0,0,1,6,4,1
33,1,-1,0,1.1,93.994,-36.4,4.858,5191,4,1,3,0,0,1,6,4,1
39,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,0,1,0,1,6,4,1
36,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,2,5,0,0,1,6,4,1
35,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,0,0,1,6,4,1
40,5,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,6,1,1,1,6,4,1
55,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,2,6,1,1,1,6,4,1
37,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,0,1,0,1,6,4,1
53,5,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,0,0,1,6,4,1
32,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,0,0,1,6,4,1
42,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,3,1,0,1,6,4,1
52,10,-1,0,1.1,93.994,-36.4,4.858,5191,4,1,6,1,0,1,6,4,1
33,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,1,3,0,1,1,6,4,1
51,11,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,5,0,0,1,6,4,1
32,1,-1,0,1.1,93.994,-36.4,4.858,5191,4,2,6,1,0,1,6,4,1
33,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,0,5,1,0,1,6,4,1
34,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,1,3,0,0,1,6,4,1
34,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,1,3,0,0,1,6,4,1
55,2,-1,0,1.1,93.994,-36.4,4.858,5191,0,0,6,1,0,1,6,4,1
33,1,-1,0,1.1,93.994,-36.4,4.858,5191,4,1,3,1,0,1,6,4,1
34,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,1,1,1,6,4,1
52,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,1,6,1,0,1,6,4,1
45,2,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,0,1,0,1,6,4,1
34,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,1,1,1,6,4,1
53,1,-1,0,1.1,93.994,-36.4,4.858,5191,6,1,6,1,0,1,6,4,1
43,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,6,0,0,1,6,4,1
33,1,-1,0,1.1,93.994,-36.4,4.858,5191,4,1,2,1,0,1,6,4,1
39,3,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,0,0,1,6,4,1
29,7,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,1,0,1,6,4,1
35,2,-1,0,1.1,93.994,-36.4,4.858,5191,6,1,2,1,0,1,6,4,1
45,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,0,1,0,1,6,4,1
35,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,1,0,1,6,4,1
37,2,-1,0,1.1,93.994,-36.4,4.858,5191,9,2,6,0,0,1,6,4,1
38,2,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,1,0,0,1,6,4,1
35,1,-1,0,1.1,93.994,-36.4,4.858,5191,5,1,5,0,0,1,6,4,1
36,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,1,6,0,0,1,6,4,1
30,2,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,0,0,0,1,6,4,1
53,1,-1,0,1.1,93.994,-36.4,4.858,5191,2,2,2,0,0,1,6,4,1
41,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,0,0,0,1,6,4,1
40,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,0,0,1,6,4,1
36,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,1,6,0,0,1,6,4,1
36,1,-1,0,1.1,93.994,-36.4,4.858,5191,4,1,3,0,0,1,6,4,1
44,1,-1,0,1.1,93.994,-36.4,4.858,5191,7,0,3,0,0,1,6,4,1
56,1,-1,0,1.1,93.994,-36.4,4.858,5191,5,1,3,0,0,1,6,4,1
38,2,-1,0,1.1,93.994,-36.4,4.858,5191,4,1,6,1,0,1,6,4,1
35,2,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,5,1,1,1,6,4,1
35,3,-1,0,1.1,93.994,-36.4,4.858,5191,4,1,6,0,1,1,6,4,1
28,1,-1,0,1.1,93.994,-36.4,4.858,5191,4,1,3,1,0,1,6,4,1
43,1,-1,0,1.1,93.994,-36.4,4.858,5191,3,1,0,0,1,1,6,4,1
30,1,-1,0,1.1,93.994,-36.4,4.858,5191,2,1,5,0,0,1,6,4,1
36,1,-1,0,1.1,93.994,-36.4,4.858,5191,8,2,6,1,0,1,6,4,1
40,2,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,1,1,1,6,4,1
27,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,2,2,1,1,1,6,4,1
42,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,0,2,0,0,1,6,4,1
49,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,1,1,0,1,6,4,1
38,1,-1,0,1.1,93.994,-36.4,4.858,5191,9,1,5,1,1,1,6,4,1
31,1,-1,0,1.1,93.994,-36.4,4.858,5191,0,1,3,1,0,1,6,4,1
57,1,-1,0,1.1,93.994,-36.4,4.858,5191,5,1,0,0,0,1,6,4,1
29,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,2,1,0,0,1,6,4,1
36,2,-1,0,1.1,93.994,-36.4,4.858,5191,4,1,6,1,0,1,6,4,1
55,1,-1,0,1.1,93.994,-36.4,4.858,5191,5,0,3,1,0,1,6,4,1
